,0
feature43094,3.0
feature43095,3.0
feature43096,38.0
feature43097,6.0
feature43098,11.0
feature43099,12.0
feature43100,7.0
feature43101,4.0
feature43102,2.0
feature43103,4.0
feature43104,26.0
feature43105,5.0
feature43106,5.0
feature43107,4.0
feature43108,4.0
feature43109,92.0
feature43110,3.0
feature43111,17.0
feature43112,27.0
feature43113,4.0
feature43114,3.0
feature43115,39.0
feature43116,9.0
feature43117,8.0
feature43118,149.0
feature43119,2.0
feature43120,3.0
feature43121,4.0
feature43122,4.0
feature43123,3.0
feature43124,17.0
feature43125,8.0
feature43126,124.0
feature43127,45.0
feature43128,78.0
feature43129,3.0
feature43130,6.0
feature43131,36.0
feature43132,2.0
feature43133,8.0
feature43134,8.0
feature43135,1884.0
feature43136,3.0
feature43137,3.0
feature43138,8.0
feature43139,4.0
feature43140,14.0
feature43141,4.0
feature43142,2.0
feature43143,12.0
feature43144,4.0
feature43145,3.0
feature43146,38.0
feature43147,4.0
feature43148,1468.0
feature43149,2.0
feature43150,2.0
feature43151,7.0
feature43152,13.0
feature43153,4.0
feature43154,2.0
feature43155,4.0
feature43156,5.0
feature43157,2.0
feature43158,22.0
feature43159,17.0
feature43160,2.0
feature43161,20.0
feature43162,2.0
feature43163,33672.0
feature43164,2.0
feature43165,6.0
feature43166,5.0
feature43167,5.0
feature43168,31.0
feature43169,7.0
feature43170,2670.0
feature43171,4.0
feature43172,136.0
feature43173,10.0
feature43174,38.0
feature43175,2.0
feature43176,4.0
feature43177,3.0
feature43178,2.0
feature43179,16.0
feature43180,14.0
feature43181,14.0
feature43182,21.0
feature43183,106.0
feature43184,3.0
feature43185,4.0
feature43186,9.0
feature43187,4.0
feature43188,21.0
feature43189,3.0
feature43190,5.0
feature43191,15.0
feature43192,12.0
feature43193,8.0
feature43194,13.0
feature43195,3.0
feature43196,5.0
feature43197,37.0
feature43198,1532.0
feature43199,2.0
feature43200,2.0
feature43201,4.0
feature43202,3.0
feature43203,30.0
feature43204,19.0
feature43205,4.0
feature43206,3.0
feature43207,18.0
feature43208,4.0
feature43209,2.0
feature43210,2.0
feature43211,88.0
feature43212,10.0
feature43213,52.0
feature43214,67.0
feature43215,4.0
feature43216,20.0
feature43217,44.0
feature43218,5273.0
feature43219,4.0
feature43220,128.0
feature43221,11.0
feature43222,11.0
feature43223,4.0
feature43224,4.0
feature43225,4.0
feature43226,4.0
feature43227,2.0
feature43228,20.0
feature43229,4.0
feature43230,2.0
feature43231,6.0
feature43232,106.0
feature43233,3.0
feature43234,3.0
feature43235,4.0
feature43236,3.0
feature43237,4.0
feature43238,3.0
feature43239,32.0
feature43240,4.0
feature43241,3.0
feature43242,14.0
feature43243,13.0
feature43244,3.0
feature43245,6.0
feature43246,37.0
feature43247,271.0
feature43248,12.0
feature43249,2.0
feature43250,13.0
feature43251,14.0
feature43252,2.0
feature43253,3.0
feature43254,644.0
feature43255,13.0
feature43256,4.0
feature43257,2.0
feature43258,2.0
feature43259,3.0
feature43260,42.0
feature43261,98.0
feature43262,26.0
feature43263,80.0
feature43264,4.0
feature43265,3.0
feature43266,2.0
feature43267,8.0
feature43268,66.0
feature43269,2.0
feature43270,2.0
feature43271,2.0
feature43272,16.0
feature43273,10.0
feature43274,2.0
feature43275,9.0
feature43276,6.0
feature43277,10.0
feature43278,18.0
feature43279,119.0
feature43280,5.0
feature43281,2721.0
feature43282,2.0
feature43283,3.0
feature43284,5.0
feature43285,4.0
feature43286,12.0
feature43287,3.0
feature43288,7.0
feature43289,2.0
feature43290,4.0
feature43291,29.0
feature43292,25.0
feature43293,5.0
feature43294,8.0
feature43295,11.0
feature43296,8.0
feature43297,4.0
feature43298,3.0
feature43299,20.0
feature43300,2.0
feature43301,31.0
feature43302,38.0
feature43303,21.0
feature43304,5.0
feature43305,3.0
feature43306,7.0
feature43307,2.0
feature43308,2.0
feature43309,142.0
feature43310,114.0
feature43311,2.0
feature43312,6.0
feature43313,2.0
feature43314,6.0
feature43315,4.0
feature43316,2.0
feature43317,5.0
feature43318,12.0
feature43319,4.0
feature43320,2.0
feature43321,17.0
feature43322,16.0
feature43323,6.0
feature43324,6.0
feature43325,6.0
feature43326,10.0
feature43327,6.0
feature43328,4.0
feature43329,232.0
feature43330,3.0
feature43331,3.0
feature43332,3.0
feature43333,3.0
feature43334,22.0
feature43335,4.0
feature43336,36.0
feature43337,14.0
feature43338,25.0
feature43339,6.0
feature43340,308.0
feature43341,25.0
feature43342,5.0
feature43343,17.0
feature43344,45.0
feature43345,6.0
feature43346,21.0
feature43347,2.0
feature43348,112.0
feature43349,52.0
feature43350,3.0
feature43351,7.0
feature43352,3.0
feature43353,553.0
feature43354,4.0
feature43355,3.0
feature43356,6.0
feature43357,2.0
feature43358,21.0
feature43359,4.0
feature43360,109.0
feature43361,3.0
feature43362,12.0
feature43363,3.0
feature43364,4.0
feature43365,2.0
feature43366,2.0
feature43367,1019.0
feature43368,2.0
feature43369,21.0
feature43370,75.0
feature43371,201.0
feature43372,2.0
feature43373,2.0
feature43374,3.0
feature43375,4.0
feature43376,57.0
feature43377,2.0
feature43378,128.0
feature43379,6.0
feature43380,3.0
feature43381,34.0
feature43382,20.0
feature43383,44.0
feature43384,36.0
feature43385,3.0
feature43386,374.0
feature43387,23.0
feature43388,4.0
feature43389,144.0
feature43390,25.0
feature43391,21.0
feature43392,4.0
feature43393,12.0
feature43394,5.0
feature43395,2.0
feature43396,2.0
feature43397,11.0
feature43398,3.0
feature43399,10.0
feature43400,7.0
feature43401,10.0
feature43402,19.0
feature43403,4.0
feature43404,38.0
feature43405,3.0
feature43406,8.0
feature43407,32.0
feature43408,5.0
feature43409,11.0
feature43410,4.0
feature43411,5.0
feature43412,3.0
feature43413,2.0
feature43414,10.0
feature43415,3.0
feature43416,3.0
feature43417,9.0
feature43418,5.0
feature43419,567.0
feature43420,85.0
feature43421,4.0
feature43422,2.0
feature43423,2.0
feature43424,13.0
feature43425,46.0
feature43426,4.0
feature43427,2.0
feature43428,6.0
feature43429,7.0
feature43430,3.0
feature43431,3.0
feature43432,21.0
feature43433,2.0
feature43434,2.0
feature43435,16.0
feature43436,3.0
feature43437,10.0
feature43438,126.0
feature43439,10.0
feature43440,4.0
feature43441,4.0
feature43442,3.0
feature43443,5.0
feature43444,2.0
feature43445,69.0
feature43446,18.0
feature43447,3.0
feature43448,11.0
feature43449,3.0
feature43450,11.0
feature43451,21.0
feature43452,5.0
feature43453,8.0
feature43454,41.0
feature43455,5.0
feature43456,2.0
feature43457,3.0
feature43458,45.0
feature43459,314.0
feature43460,6.0
feature43461,101.0
feature43462,6.0
feature43463,6.0
feature43464,2.0
feature43465,10.0
feature43466,37.0
feature43467,27.0
feature43468,57.0
feature43469,2.0
feature43470,2.0
feature43471,4.0
feature43472,9.0
feature43473,2.0
feature43474,7.0
feature43475,646.0
feature43476,5.0
feature43477,3.0
feature43478,58.0
feature43479,7.0
feature43480,236.0
feature43481,38.0
feature43482,7.0
feature43483,142.0
feature43484,2.0
feature43485,3.0
feature43486,33.0
feature43487,161.0
feature43488,6.0
feature43489,2.0
feature43490,6.0
feature43491,9.0
feature43492,2.0
feature43493,5.0
feature43494,2.0
feature43495,3.0
feature43496,3.0
feature43497,15.0
feature43498,4.0
feature43499,3.0
feature43500,9.0
feature43501,2.0
feature43502,3.0
feature43503,6.0
feature43504,3.0
feature43505,16.0
feature43506,3.0
feature43507,4.0
feature43508,3.0
feature43509,5.0
feature43510,9.0
feature43511,21.0
feature43512,4.0
feature43513,116.0
feature43514,3.0
feature43515,38.0
feature43516,8.0
feature43517,6.0
feature43518,4.0
feature43519,13.0
feature43520,5.0
feature43521,32.0
feature43522,3784.0
feature43523,4.0
feature43524,3.0
feature43525,7.0
feature43526,80.0
feature43527,12.0
feature43528,6.0
feature43529,6.0
feature43530,3.0
feature43531,28.0
feature43532,21.0
feature43533,49.0
feature43534,8.0
feature43535,3.0
feature43536,56.0
feature43537,4.0
feature43538,4.0
feature43539,12.0
feature43540,3.0
feature43541,41.0
feature43542,11.0
feature43543,4.0
feature43544,2.0
feature43545,22.0
feature43546,3.0
feature43547,3.0
feature43548,2.0
feature43549,45.0
feature43550,138.0
feature43551,3.0
feature43552,4.0
feature43553,13.0
feature43554,24.0
feature43555,2.0
feature43556,63.0
feature43557,3.0
feature43558,2.0
feature43559,2.0
feature43560,3.0
feature43561,2.0
feature43562,22.0
feature43563,10.0
feature43564,3.0
feature43565,3.0
feature43566,3.0
feature43567,4.0
feature43568,6.0
feature43569,116.0
feature43570,4.0
feature43571,822.0
feature43572,68.0
feature43573,223.0
feature43574,17.0
feature43575,6.0
feature43576,3.0
feature43577,1486.0
feature43578,4.0
feature43579,317.0
feature43580,9.0
feature43581,17.0
feature43582,6.0
feature43583,8.0
feature43584,26.0
feature43585,3.0
feature43586,2.0
feature43587,3.0
feature43588,4.0
feature43589,4.0
feature43590,3.0
feature43591,2.0
feature43592,2.0
feature43593,205.0
feature43594,50.0
feature43595,3.0
feature43596,2.0
feature43597,8.0
feature43598,32.0
feature43599,11.0
feature43600,2.0
feature43601,38.0
feature43602,5.0
feature43603,2.0
feature43604,3.0
feature43605,2.0
feature43606,4.0
feature43607,8.0
feature43608,12.0
feature43609,24.0
feature43610,234.0
feature43611,17.0
feature43612,11.0
feature43613,3.0
feature43614,3.0
feature43615,80.0
feature43616,4.0
feature43617,38.0
feature43618,3.0
feature43619,7.0
feature43620,106.0
feature43621,28.0
feature43622,4.0
feature43623,13.0
feature43624,2.0
feature43625,53.0
feature43626,30.0
feature43627,4.0
feature43628,5.0
feature43629,4.0
feature43630,21.0
feature43631,7.0
feature43632,5.0
feature43633,12.0
feature43634,4.0
feature43635,2.0
feature43636,2.0
feature43637,3.0
feature43638,5.0
feature43639,48.0
feature43640,258.0
feature43641,36.0
feature43642,9.0
feature43643,16.0
feature43644,2.0
feature43645,11.0
feature43646,5.0
feature43647,2.0
feature43648,9.0
feature43649,4.0
feature43650,4.0
feature43651,3.0
feature43652,30.0
feature43653,5.0
feature43654,5.0
feature43655,6.0
feature43656,7.0
feature43657,3.0
feature43658,4.0
feature43659,2.0
feature43660,2.0
feature43661,3.0
feature43662,8.0
feature43663,25.0
feature43664,3.0
feature43665,8.0
feature43666,2.0
feature43667,47.0
feature43668,6.0
feature43669,2.0
feature43670,6.0
feature43671,12.0
feature43672,8.0
feature43673,237.0
feature43674,4.0
feature43675,3.0
feature43676,14.0
feature43677,3.0
feature43678,6.0
feature43679,13.0
feature43680,48.0
feature43681,6.0
feature43682,4.0
feature43683,4.0
feature43684,3.0
feature43685,3.0
feature43686,74.0
feature43687,51.0
feature43688,4.0
feature43689,3.0
feature43690,23.0
feature43691,2.0
feature43692,3.0
feature43693,2.0
feature43694,64.0
feature43695,2.0
feature43696,81.0
feature43697,19.0
feature43698,2.0
feature43699,176.0
feature43700,5.0
feature43701,2.0
feature43702,4.0
feature43703,113.0
feature43704,16.0
feature43705,10.0
feature43706,3.0
feature43707,8.0
feature43708,2.0
feature43709,6.0
feature43710,21.0
feature43711,3.0
feature43712,2.0
feature43713,5.0
feature43714,22.0
feature43715,7.0
feature43716,4.0
feature43717,2.0
feature43718,7.0
feature43719,15.0
feature43720,4.0
feature43721,42.0
feature43722,3.0
feature43723,50.0
feature43724,7.0
feature43725,8.0
feature43726,2.0
feature43727,4.0
feature43728,4.0
feature43729,5.0
feature43730,7.0
feature43731,23.0
feature43732,3.0
feature43733,14.0
feature43734,135.0
feature43735,16.0
feature43736,7.0
feature43737,36.0
feature43738,64.0
feature43739,15.0
feature43740,7.0
feature43741,21.0
feature43742,4.0
feature43743,5.0
feature43744,3.0
feature43745,6.0
feature43746,11.0
feature43747,2.0
feature43748,11.0
feature43749,14.0
feature43750,14.0
feature43751,40.0
feature43752,4.0
feature43753,8.0
feature43754,14.0
feature43755,36.0
feature43756,2.0
feature43757,4.0
feature43758,6.0
feature43759,2.0
feature43760,47.0
feature43761,38.0
feature43762,20.0
feature43763,4.0
feature43764,4.0
feature43765,2.0
feature43766,14.0
feature43767,2.0
feature43768,6.0
feature43769,55.0
feature43770,2.0
feature43771,230.0
feature43772,3.0
feature43773,29.0
feature43774,4.0
feature43775,2616.0
feature43776,2.0
feature43777,228.0
feature43778,17.0
feature43779,5.0
feature43780,3.0
feature43781,2.0
feature43782,2.0
feature43783,17.0
feature43784,678.0
feature43785,4.0
feature43786,3.0
feature43787,2.0
feature43788,7.0
feature43789,3.0
feature43790,3.0
feature43791,7.0
feature43792,3.0
feature43793,13.0
feature43794,6.0
feature43795,331.0
feature43796,48.0
feature43797,91.0
feature43798,7.0
feature43799,12.0
feature43800,2.0
feature43801,19.0
feature43802,5.0
feature43803,11.0
feature43804,5.0
feature43805,21.0
feature43806,6.0
feature43807,2.0
feature43808,2.0
feature43809,3.0
feature43810,30.0
feature43811,12.0
feature43812,3.0
feature43813,3.0
feature43814,16.0
feature43815,9.0
feature43816,11.0
feature43817,5.0
feature43818,15.0
feature43819,3.0
feature43820,17.0
feature43821,6.0
feature43822,13.0
feature43823,3.0
feature43824,44.0
feature43825,12.0
feature43826,3.0
feature43827,3.0
feature43828,50.0
feature43829,12.0
feature43830,4.0
feature43831,17.0
feature43832,8.0
feature43833,7.0
feature43834,2.0
feature43835,4.0
feature43836,3.0
feature43837,15.0
feature43838,3.0
feature43839,2.0
feature43840,10.0
feature43841,9.0
feature43842,36.0
feature43843,2.0
feature43844,21.0
feature43845,5.0
feature43846,94.0
feature43847,19.0
feature43848,47.0
feature43849,6.0
feature43850,21.0
feature43851,3.0
feature43852,5.0
feature43853,3.0
feature43854,2.0
feature43855,7.0
feature43856,42.0
feature43857,13.0
feature43858,7.0
feature43859,6.0
feature43860,101.0
feature43861,3.0
feature43862,2757.0
feature43863,26.0
feature43864,23.0
feature43865,46.0
feature43866,8.0
feature43867,26.0
feature43868,13.0
feature43869,2.0
feature43870,7.0
feature43871,2.0
feature43872,44.0
feature43873,26.0
feature43874,11.0
feature43875,8.0
feature43876,4.0
feature43877,5.0
feature43878,6.0
feature43879,23.0
feature43880,3.0
feature43881,2.0
feature43882,38.0
feature43883,7.0
feature43884,3.0
feature43885,19.0
feature43886,5.0
feature43887,8.0
feature43888,106.0
feature43889,11.0
feature43890,4.0
feature43891,4.0
feature43892,13.0
feature43893,38.0
feature43894,12.0
feature43895,8.0
feature43896,4.0
feature43897,7.0
feature43898,2.0
feature43899,6.0
feature43900,47.0
feature43901,14.0
feature43902,19.0
feature43903,3.0
feature43904,3.0
feature43905,2.0
feature43906,59.0
feature43907,2.0
feature43908,9.0
feature43909,71.0
feature43910,9.0
feature43911,3.0
feature43912,4.0
feature43913,2.0
feature43914,10.0
feature43915,9.0
feature43916,2.0
feature43917,16.0
feature43918,8.0
feature43919,19.0
feature43920,12.0
feature43921,38.0
feature43922,2.0
feature43923,4.0
feature43924,38.0
feature43925,17.0
feature43926,2.0
feature43927,18.0
feature43928,10.0
feature43929,92.0
feature43930,11.0
feature43931,7.0
feature43932,2.0
feature43933,2.0
feature43934,3.0
feature43935,28.0
feature43936,3.0
feature43937,9.0
feature43938,202.0
feature43939,38.0
feature43940,3.0
feature43941,3.0
feature43942,22.0
feature43943,4.0
feature43944,5.0
feature43945,13.0
feature43946,6.0
feature43947,88.0
feature43948,10.0
feature43949,3.0
feature43950,17.0
feature43951,15.0
feature43952,12.0
feature43953,2.0
feature43954,3.0
feature43955,7.0
feature43956,15.0
feature43957,4.0
feature43958,5.0
feature43959,2.0
feature43960,9.0
feature43961,14.0
feature43962,3.0
feature43963,13.0
feature43964,4.0
feature43965,5.0
feature43966,21.0
feature43967,2.0
feature43968,7.0
feature43969,3.0
feature43970,3.0
feature43971,2.0
feature43972,3.0
feature43973,33.0
feature43974,4.0
feature43975,3.0
feature43976,2.0
feature43977,2.0
feature43978,2.0
feature43979,4.0
feature43980,9.0
feature43981,4.0
feature43982,3.0
feature43983,4.0
feature43984,3.0
feature43985,3.0
feature43986,16.0
feature43987,31.0
feature43988,38.0
feature43989,3.0
feature43990,4.0
feature43991,6.0
feature43992,8.0
feature43993,5.0
feature43994,3.0
feature43995,3.0
feature43996,22.0
feature43997,3.0
feature43998,6.0
feature43999,3.0
feature44000,3.0
feature44001,2.0
feature44002,4.0
feature44003,5.0
feature44004,4.0
feature44005,2.0
feature44006,62.0
feature44007,6.0
feature44008,7.0
feature44009,2.0
feature44010,4.0
feature44011,2718.0
feature44012,2.0
feature44013,7.0
feature44014,6.0
feature44015,834.0
feature44016,59.0
feature44017,5.0
feature44018,375.0
feature44019,2.0
feature44020,7.0
feature44021,4.0
feature44022,5.0
feature44023,6.0
feature44024,2.0
feature44025,3.0
feature44026,3.0
feature44027,28.0
feature44028,4.0
feature44029,3.0
feature44030,5.0
feature44031,3.0
feature44032,26.0
feature44033,8.0
feature44034,4.0
feature44035,16.0
feature44036,4.0
feature44037,32.0
feature44038,4.0
feature44039,2.0
feature44040,20.0
feature44041,6.0
feature44042,8.0
feature44043,10.0
feature44044,3.0
feature44045,4.0
feature44046,2.0
feature44047,5.0
feature44048,24.0
feature44049,29.0
feature44050,64.0
feature44051,15.0
feature44052,12.0
feature44053,2.0
feature44054,10.0
feature44055,3.0
feature44056,5.0
feature44057,5.0
feature44058,1203.0
feature44059,8.0
feature44060,15.0
feature44061,13.0
feature44062,13.0
feature44063,5.0
feature44064,12.0
feature44065,4.0
feature44066,9.0
feature44067,5.0
feature44068,7.0
feature44069,16.0
feature44070,6373.0
feature44071,14.0
feature44072,1446.0
feature44073,2.0
feature44074,10.0
feature44075,4.0
feature44076,7.0
feature44077,3.0
feature44078,7.0
feature44079,6.0
feature44080,18.0
feature44081,29.0
feature44082,3.0
feature44083,18.0
feature44084,2.0
feature44085,175.0
feature44086,6.0
feature44087,1206.0
feature44088,7.0
feature44089,6.0
feature44090,29.0
feature44091,13.0
feature44092,13.0
feature44093,26.0
feature44094,13.0
feature44095,13.0
feature44096,2.0
feature44097,7.0
feature44098,20.0
feature44099,15.0
feature44100,5.0
feature44101,4.0
feature44102,4.0
feature44103,4.0
feature44104,13.0
feature44105,34.0
feature44106,7.0
feature44107,45.0
feature44108,30.0
feature44109,9.0
feature44110,96.0
feature44111,4.0
feature44112,317.0
feature44113,3.0
feature44114,11.0
feature44115,11.0
feature44116,2.0
